,100s,4 Wickets in Inn,4s,50s,6s,Age,Balls,Balls Faced,Balls_Average,Bat_Average,Bats(handed),Bowl_Strike_rate,Bowling_Best,Bowls(handed),DOB,Ducks,Economy_Rate,Highest Score,Innings,Maidens,Matches,Name,Not Outs,Opening Batting,Overs,Runs,Runs_Conceded,Strike Rate,Wickets
1248,0,2,21,1,1,16,996,668,29.96,20.69,Left Handed,43.30,4/34,Left Arm Orthodox,04/05/1984,1,4.15,63,21,9,25(2003-2006),Manjural Islam Rana,5,2,166.0,331,689,49.55,23
1249,0,0,3,0,0,01,35,61,47.00,44.00,Right Handed,35.00,1/47,Right Arm Medium,12/10/1946,0,8.06,44,1,0,1(1974-1974),Ashok V Mankad,0,0,5.5,44,47,72.13,1
1250,0,,0,0,0,39,,6,,7.00,Right Handed,,,,23/04/1979,0,,7,1,,4(2009-2009),Graham A Manou,0,0,,7,,116.67,
1251,0,0,43,0,2,61,139,1148,55.00,17.44,Right Handed,69.50,1/7,,25/12/1957,1,4.75,47,35,2,41(1980-1990),Mansoor Akhtar,1,16,23.1,593,110,51.66,2
1252,0,0,0,0,0,31,48,10,44.00,5.00,Right Handed,48.00,1/44,Right Arm Leg Break,14/12/1987,0,5.50,5,1,1,1(2008-2008),Mansoor Amjad,0,0,8.0,5,44,50.00,1
1253,0,0,1,0,0,56,6,24,N/A,7.50,Right Handed,N/A,0/7,Right Arm Off Break,27/12/1962,0,7.00,10,2,0,2(1990-1990),Mansoor Rana,0,0,1.0,15,7,62.50,0
1254,0,1,3,0,0,50,199,147,36.80,24.25,Right Handed,39.80,4/50,Right Arm Leg Break,16/04/1968,0,5.55,44,4,0,7(1997-1998),Manzoor Akhtar,0,0,33.1,97,184,65.99,5
1255,0,0,54,1,17,55,1743,827,43.52,22.45,Right Handed,60.10,3/22,Right Arm Fast Medium,15/04/1963,1,4.34,50*,46,16,54(1984-1995),Manzoor Elahi,13,0,290.3,741,1262,89.60,29
1256,0,0,0,0,0,46,12,13,N/A,5.00,Right Handed,N/A,0/11,Right Arm Fast Medium,01/08/1972,0,5.50,5,1,0,1(1990-1990),Maqsood Rana,0,0,2.0,5,11,38.46,0
1257,0,0,12,1,0,50,27,264,N/A,19.60,Left Handed,N/A,0/22,Right Arm Off Break,26/01/1969,2,4.89,53*,6,0,6(2003-2003),Ishwar Maraj,1,5,4.3,98,22,37.12,0
1258,0,,10,0,2,37,1,218,,12.40,Right Handed,,,,05/08/1981,1,,37,11,,11(2003-2005),Alester Maregwede,1,0,2,124,,56.88,
1259,1,1,62,3,7,40,1574,956,41.17,18.16,Right Handed,52.47,4/38,Right Arm Medium,24/04/1978,4,4.71,100,41,7,48(2000-2003),Douglas A Marillier,4,17,262.2,672,1235,70.29,30
1260,0,0,49,1,9,24,48,462,28.00,25.44,Right Handed,24.00,2/18,Right Arm Off Break,04/10/1994,1,7.00,66,16,0,16(2017-),Aiden Kyle Markram,0,7,8.0,407,56,88.10,2
1261,0,2,16,0,0,63,1820,434,25.80,13.57,Right Handed,41.36,5/20,Right Arm Off Break,25/06/1955,0,3.74,44,24,28,34(1980-1988),Victor J Marks,3,0,303.2,285,1135,65.67,44
1262,9,0,300,22,22,60,6,7790,4.00,39.97,Right Handed,6.00,1/4,,31/12/1958,4,4.00,126*,115,0,117(1986-1992),Geoffrey Robert Marsh,6,115,1.0,4357,4,55.93,1
1263,1,2,120,11,37,27,1700,1534,35.55,35.70,Right Handed,38.64,5/33,Right Arm Medium,20/10/1991,4,5.52,102*,49,6,53(2011-),Mitchell R Marsh,9,0,283.2,1428,1564,93.09,44
1264,0,,86,4,17,71,,1493,,20.08,Left Handed,,,,11/11/1947,7,,66,76,,92(1971-1984),Rodney William Marsh,15,1,,1225,,82.05,
1265,7,,232,13,33,35,2,3097,,42.27,Left Handed,,,Left Arm Orthodox,09/07/1983,3,,151,62,,63(2008-),Shaun Edward Marsh,2,38,18,2536,,81.89,
1266,0,,0,0,0,79,,41,,5.00,Right Handed,,,Right Arm Medium,13/09/1939,0,,8,2,,2(1979-1979),Cecil A Marshall,0,0,,10,,24.39,
1267,1,,98,12,8,40,3,1990,,27.43,Right Handed,,,Right Arm Medium,15/02/1979,3,,101*,62,,66(2003-2007),Hamish J H Marshall,9,1,18,1454,,73.07,
1268,1,,19,1,4,40,,313,,25.00,Right Handed,,,Right Arm Medium,15/02/1979,2,,161,10,,10(2005-2008),James A H Marshall,0,2,,250,,79.87,
1269,0,6,64,2,14,05,7175,1246,26.96,14.92,Right Handed,45.70,4/18,Right Arm Fast,18/04/1958,5,3.54,66,83,122,136(1980-1992),Malcolm D Marshall,19,0,1195.5,955,4233,76.65,157
1270,1,0,38,0,13,32,9,545,N/A,17.86,Right Handed,N/A,0/1,Right Arm Off Break,27/03/1986,5,4.00,157*,24,0,24(2005-2009),Xavier M Marshall,3,15,1.3,375,6,68.81,0
1271,0,1,0,0,0,36,444,29,26.91,10.00,Right Handed,40.36,4/36,Right Arm Leg Break,18/11/1982,0,4.00,4*,6,5,9(2011-2011),Anthony Martin,5,0,74.0,10,296,34.48,11
1272,0,0,0,0,0,44,948,27,44.67,1.60,Right Handed,52.67,3/62,Right Arm Fast Medium,10/12/1974,2,5.09,3,7,14,20(2001-2008),Christopher Stewart Martin,2,0,158.0,8,804,29.63,18
1273,0,0,0,0,0,52,132,65,47.50,7.75,Right Handed,66.00,1/15,Right Arm Medium,30/05/1966,0,4.32,16,4,2,5(1994-1995),Gary C Martin,0,0,22.0,31,95,47.69,2
1274,0,,15,0,0,46,3,331,,22.57,Right Handed,,,Right Arm Leg Break,11/05/1972,1,,39,8,,10(1999-2001),Jacob J Martin,1,0,6,158,,47.73,
1275,0,1,3,0,0,50,1048,53,29.85,6.33,Right Handed,38.81,4/44,Right Arm Fast Medium,15/11/1968,0,4.61,6,13,9,20(1995-1998),Peter J Martin,7,0,174.4,38,806,71.70,27
1276,5,0,441,37,23,47,794,6877,58.67,40.81,Right Handed,66.17,2/21,Right Arm Medium,21/10/1971,10,5.32,144*,182,2,208(1992-2006),Damien R Martyn,51,9,132.2,5346,704,77.74,12
1277,0,0,11,0,4,30,225,306,57.50,9.81,Right Handed,56.25,2/50,Right Arm Leg Break,19/04/1988,1,6.13,32,16,1,17(2007-),Timycen Maruma,0,1,37.3,157,230,51.31,4
1278,5,0,576,34,85,35,1826,7618,41.59,28.16,Right Handed,46.82,3/39,Right Arm Leg Break,09/08/1983,15,5.33,178*,203,5,204(2001-),Hamilton Masakadza,4,112,304.2,5604,1622,73.56,39
1279,0,3,17,0,8,32,791,177,35.64,21.25,Right Handed,31.64,4/46,Right Arm Medium,04/09/1986,1,6.76,45*,11,4,16(2010-2014),Shingirai W Masakadza,3,0,131.5,170,891,96.05,25
1280,0,1,5,0,0,25,859,125,34.95,5.89,Left Handed,40.90,4/21,Left Arm Orthodox,04/10/1993,3,5.13,15,10,8,17(2015-),Wellington Pedzisai Masakadza,1,0,143.1,53,734,42.40,21
1281,0,0,12,1,13,41,822,257,48.77,22.27,Right Handed,63.23,3/23,Right Arm Fast Medium,30/10/1977,2,4.63,52,13,6,20(2007-2009),Adrian D Mascarenhas,2,0,137.0,245,634,95.33,13
1282,0,8,149,1,59,35,10249,2002,31.71,14.02,Right Handed,39.57,6/26,Right Arm Fast Medium,05/10/1983,15,4.81,51*,151,122,205(2001-),Mashrafe Bin Mortaza,26,0,1708.1,1752,8214,87.51,259
1283,0,1,3,0,0,44,1179,45,33.03,8.00,Right Handed,38.03,4/24,Right Arm Fast Medium,27/08/1974,1,5.21,13*,7,15,26(2003-2010),Michael J Mason,4,0,196.3,24,1024,53.33,31
1284,0,,0,0,0,31,,2,,2.00,Right Handed,,,,17/04/1952,0,,2,1,,1(1984-1984),Masood Iqbal,0,0,,2,,100.00,
1285,0,,3,0,0,39,,44,,11.50,Right Handed,,,Right Arm Off Break,21/06/1979,1,,23,2,,2(2004-2004),Steve J Massiah,0,0,,23,,52.27,
1286,0,0,2,0,0,71,183,24,43.00,N/A,Left Handed,61.00,2/35,Right Arm Medium Fast,14/04/1947,0,4.23,16*,1,5,3(1972-1972),Robert A L Massie,1,0,30.3,16,129,66.67,3
1287,0,0,2,0,0,30,18,60,N/A,20.00,Left Handed,N/A,0/19,Left Arm Fast Medium,07/10/1988,0,6.33,39,2,0,2(2018-),Prince S Masvaure,0,1,3.0,40,19,66.67,0
1288,0,1,0,0,0,42,297,33,19.73,4.00,Right Handed,27.00,4/32,Right Arm Medium Fast,13/04/1976,1,4.38,5*,5,1,7(1996-1997),Everton Matambanadzo,3,0,49.3,8,217,24.24,11
1289,2,2,421,37,82,31,5071,6451,34.22,42.36,Right Handed,44.48,6/20,Right Arm Fast Medium,02/06/1987,13,4.62,139*,173,54,203(2008-),Angelo Davis Mathews,46,0,845.1,5380,3901,83.40,114
1290,0,0,0,0,0,29,24,0,40.00,N/A,Right Handed,24.00,1/40,Right Arm Medium,10/10/1989,0,10.00,0*,1,0,1(2015-2015),Andrew W Mathieson,1,0,4.0,0,40,N/A,1
1291,0,0,209,13,18,35,920,3072,48.63,22.02,Right Handed,57.50,2/25,Right Arm Off Break,03/05/1983,8,5.07,90,110,2,113(2002-2015),Stuart Matsikenyeri,9,32,153.2,2224,778,72.40,16
1292,0,3,5,0,2,54,3003,202,25.00,10.85,Right Handed,38.01,4/10,Right Arm Fast Medium,15/02/1965,3,3.95,26,22,53,56(1991-1997),Craig R Matthews,9,0,500.3,141,1975,69.80,79
1293,0,0,23,1,3,59,2808,911,35.16,16.73,Left Handed,49.26,3/27,Right Arm Off Break,15/12/1959,5,4.28,54,50,21,59(1984-1993),Gregory Richard John Matthews,13,0,468.0,619,2004,67.95,57
1294,0,,6,1,0,61,1,190,,43.00,Right Handed,,,Right Arm Off Break,11/04/1957,0,,62,2,,2(1981-1981),Everton H Mattis,0,0,2,86,,45.26,
1295,0,,0,0,1,72,2 (66.67%),68,,6.67,Right Handed,,,,04/09/1946,1,,15,3,20,3(1979-1979),Bryan M Mauricette,0,0,3/0/3,20,6.67,29.41,
1296,0,0,5,0,1,21,234,47,44.00,13.00,Right Handed,46.80,2/48,Right Arm Leg Break,04/03/1997,1,5.64,20,5,0,5(2018-),Brandon Anesu Mavuta,1,0,39.0,52,220,110.64,5
1297,0,,4,0,0,33,1,160,,8.29,Right Handed,,,Right Arm Medium Fast,08/01/1986,1,,15,7,,7(2006-2014),Tinotenda M K Mawoyo,0,7,2,58,,36.25,
1298,0,0,12,1,5,48,72,238,70.00,27.67,Right Handed,72.00,1/23,Right Arm Fast Medium,23/02/1971,1,5.83,59,10,0,10(2006-2007),Donovan E S Maxwell,4,0,12.0,166,70,69.75,1
1299,1,2,238,16,72,30,2020,1964,40.98,32.42,Right Handed,43.91,4/46,Right Arm Off Break,14/10/1988,8,5.60,102,82,7,91(2012-),Glenn James Maxwell,9,1,336.4,2367,1885,120.52,46
1300,0,0,1,0,0,57,2504,52,45.44,9.75,Right Handed,64.21,3/19,Right Arm Off Break,26/01/1962,0,4.25,15,12,17,47(1987-1995),Timothy Brian Alexander May,8,0,417.2,39,1772,75.00,39
1301,0,,10,0,1,52,1,225,,14.18,Right Handed,,,Right Arm Medium,21/03/1966,1,,41,12,,14(1994-2000),Matthew P Maynard,1,0,4,156,,69.33,
1302,0,0,20,1,0,51,48,334,N/A,25.57,Right Handed,N/A,0/28,Right Arm Leg Break,25/10/1967,0,7.50,70,7,0,7(1994-1996),Mazhar Hussain,0,0,8.0,179,60,53.59,0
1303,0,0,0,0,0,38,4,18,N/A,3.00,Right Handed,N/A,0/4,Right Arm Off Break,03/07/1980,0,6.00,3,1,0,1(2002-2002),Mazharul Haque,0,0,0.4,3,4,16.67,0
1304,0,0,2,0,1,42,1369,56,103.64,4.86,Right Handed,124.45,2/24,Right Arm Fast Medium,26/06/1976,2,5.00,11,13,11,29(1996-2002),Mpumelelo Mbangwa,6,0,228.1,34,1140,60.71,11
1305,0,,4,0,0,20,,72,,17.50,Right Handed,,,Right Arm Medium Fast,01/06/1998,0,,27,2,,2(2017-),Cameron McAuslan,0,2,,35,,48.61,
1306,0,0,15,1,5,25,1661,315,35.86,20.08,Left Handed,47.46,3/38,Right Arm Off Break,30/04/1993,1,4.53,79,20,12,34(2014-),Andrew Robert McBrine,8,0,276.5,241,1255,76.51,35
1307,0,2,36,1,2,43,1804,419,30.97,20.06,Right Handed,46.26,4/30,Right Arm Off Break,27/08/1975,5,4.02,50*,28,11,39(2006-2009),William K McCallan,10,0,300.4,361,1208,86.16,39
1308,2,,97,4,17,41,2,1452,,27.83,Right Handed,,,,22/11/1977,3,,121*,42,,43(2006-2011),Neil F I McCallum,6,0,13,1002,,69.01,
1309,0,,3,0,0,34,,77,,11.00,Right Handed,,,,11/01/1985,1,,18,5,,8(2010-2010),Rory D McCann,1,0,,44,,57.14,
1310,0,0,0,0,0,26,48,1,N/A,N/A,Right Handed,N/A,0/38,Right Arm Medium,10/10/1992,0,4.75,1*,1,0,1(2014-2014),Graeme J McCarter,1,0,8.0,1,38,100.00,0
1311,0,3,5,0,0,26,1242,163,24.77,6.83,Right Handed,25.88,5/46,Right Arm Medium,13/09/1992,2,5.74,16*,15,7,24(2016-),Barry J McCarthy,3,0,207.0,82,1189,50.31,48
1312,0,7,10,0,3,32,2336,138,28.21,27.00,Left Handed,28.49,5/58,Left Arm Medium Fast,11/06/1986,0,5.94,34*,14,11,48(2013-2016),Mitchell J McClenaghan,10,0,389.2,108,2313,78.26,82
1313,0,,0,0,0,23,,1,,0.00,Right Handed,,,Right Arm Medium,01/08/1995,1,,0,1,,1(2019-),James Alexander McCollum,0,0,,0,,N/A,
1314,0,,14,2,0,72,1,653,,22.86,Right Handed,,,,11/12/1946,2,,95,14,,14(1975-1982),Richard B McCosker,0,11,3,320,,49.00,
1315,0,0,0,0,0,22,84,1,27.25,N/A,Left Handed,21.00,2/38,Left Arm Fast Medium,04/01/1997,0,7.79,0*,1,0,2(2018-),Obed Christopher McCoy,1,0,14.0,0,109,N/A,4
1316,5,,575,32,200,37,3,6312,,30.42,Right Handed,,,,27/09/1981,20,,166,228,,260(2002-2016),Brendon B McCullum,28,107,35,6083,,96.37,
1317,0,0,69,4,33,38,3536,1220,46.92,20.98,Right Handed,56.13,3/24,Right Arm Off Break,01/09/1980,3,5.02,65,62,6,84(2009-2015),Nathan L McCullum,11,0,589.2,1070,2956,87.70,63
1318,0,0,1,0,0,59,515,71,31.25,8.25,Right Handed,42.92,3/19,Right Arm Fast Medium,30/12/1959,1,4.37,13*,6,8,11(1985-1985),Rodney J McCurdy,2,0,85.5,33,375,46.48,12
1319,0,5,36,0,7,53,7461,492,24.72,7.08,Right Handed,36.75,5/44,Right Arm Fast Medium,14/04/1965,15,4.04,37,78,101,138(1985-1996),Craig J McDermott,17,0,1243.3,432,5018,87.80,203
1320,0,0,11,0,0,65,420,346,58.83,13.60,Right Handed,70.00,2/29,,19/12/1953,0,5.04,41,15,2,17(1980-1985),Paul E McEwan,0,3,70.0,204,353,58.96,6
1321,0,0,3,0,1,46,859,98,45.40,7.50,Right Handed,57.27,3/32,Left Arm Orthodox,12/07/1972,2,4.76,19,10,2,17(1998-2001),Neil C McGarrell,2,0,143.1,60,681,61.22,15
1322,0,,6,1,1,39,,51,,63.00,Right Handed,,,,22/06/1979,0,,56*,2,,4(2009-2009),Peter D McGlashan,1,0,,63,,123.53,
1323,0,0,11,1,0,43,228,353,43.75,16.60,Right Handed,57.00,1/13,Right Arm Medium,06/10/1975,1,4.61,52,12,2,14(2003-2004),Anthony McGrath,2,0,38.0,166,175,47.03,4
1324,0,16,7,0,0,49,12970,236,22.02,3.83,Right Handed,34.04,7/15,Right Arm Fast Medium,09/02/1970,14,3.88,11,68,279,250(1993-2007),Glenn D McGrath,38,0,2161.4,115,8391,48.73,381
1325,0,2,0,0,0,38,926,47,29.63,4.00,Right Handed,34.30,4/53,Left Arm Fast Medium,17/04/1980,3,5.18,4*,10,7,19(2010-2012),Andrew J McKay,7,0,154.2,12,800,25.53,27
1326,0,6,15,0,2,36,2965,337,24.37,9.05,Right Handed,30.57,5/28,Right Arm Fast Medium,22/02/1983,3,4.78,30,31,38,59(2009-2014),Clinton J McKay,10,0,494.1,190,2364,56.38,97
1327,0,0,4,0,0,65,818,145,26.05,13.50,Right Handed,43.05,3/23,Right Arm Fast Medium,06/11/1953,1,3.63,27,8,11,14(1975-1981),Brian J McKechnie,4,0,133.2,54,495,37.24,19
1328,0,,6,0,1,27,1,193,,15.43,Right Handed,,,,06/08/1991,2,,29,8,,8(2017-),Scott Stephen McKechnie,1,0,1,108,,55.96,
1329,0,0,0,0,0,77,60,0,11.00,N/A,Right Handed,30.00,2/22,Right Arm Fast,24/06/1941,0,2.20,0,0,0,1(1971-1971),Graham D McKenzie,0,0,7.4,0,22,N/A,2
1330,2,0,142,10,8,43,46,2432,N/A,37.51,Right Handed,N/A,0/0,Right Arm Medium,24/11/1975,2,3.52,131*,55,0,64(2000-2009),Neil D McKenzie,10,2,7.4,1688,27,69.41,0
1331,0,5,42,1,6,36,2403,680,27.30,18.65,Left Handed,31.21,4/19,Right Arm Fast Medium,09/02/1983,3,5.25,71*,41,13,54(2009-2014),Ryan  McLaren,15,0,400.3,485,2102,71.32,77
1332,0,0,26,1,7,45,2120,383,37.59,12.08,Right Handed,46.09,3/21,Right Arm Fast,28/07/1973,7,4.89,50*,34,18,45(1996-2003),Nixon A M McLean,8,0,353.2,314,1729,81.98,46
1333,0,,0,0,0,Un,,10,,2.50,,,,,,1,,5,2,,2(1975-1975),Hamish McLeod,0,0,,5,,50.00,
1334,1,1,55,0,7,55,3623,1149,36.99,23.36,Right Handed,51.76,4/32,Right Arm Medium Fast,22/12/1963,3,4.29,127,52,33,78(1991-1998),Brian M McMillan,16,0,603.5,841,2589,73.19,70
1335,3,0,373,28,84,42,1879,6199,35.04,28.19,Right Handed,38.35,3/20,Right Arm Medium,13/09/1976,9,5.48,117,183,7,197(1997-2007),Craig D McMillan,16,5,313.1,4707,1717,75.93,49
1336,0,,3,0,2,61,,119,,8.11,Right Handed,,,,08/03/1957,2,,18*,14,,16(1986-1987),Ervin B McSweeney,5,2,,73,,61.34,
1337,0,0,0,0,0,30,114,16,55.00,1.00,Right Handed,57.00,1/45,Right Arm Medium Fast,21/01/1989,0,5.79,1,2,1,2(2011-2011),Stuart C Meaker,0,0,19.0,2,110,12.50,2
1338,0,1,27,1,3,21,1243,405,35.08,20.79,Right Handed,47.81,4/29,Right Arm Off Break,25/10/1997,0,4.40,51,16,9,25(2017-),Mehidy Hasan Miraz,2,1,207.1,291,912,71.85,26
1339,0,0,2,0,0,77,108,150,31.33,20.50,,36.00,2/55,,04/02/1942,0,5.22,19,3,0,3(1975-1975),Mehmood Quaraishy,1,0,18.0,41,94,27.33,3
1340,0,,10,0,0,55,1,202,,18.40,Right Handed,,,,17/10/1963,0,,43,6,,6(1994-1996),Vijay Mehra,1,0,1,92,,45.54,
1341,1,0,48,2,3,40,30,763,N/A,24.94,Right Handed,N/A,0/10,Right Arm Medium,22/09/1978,2,8.40,101,18,0,18(1998-2003),Mehrab Hossain,0,16,5.0,449,42,58.85,0
1342,0,0,24,1,0,31,253,642,53.50,17.25,Left Handed,63.25,2/30,Left Arm Orthodox,08/07/1987,1,5.08,54,16,0,18(2006-2009),Mehrab Hossain,0,13,42.1,276,214,42.99,4
1343,0,,0,0,0,78,,41,,12.00,Left Handed,,,,30/11/1940,0,,12,1,,1(1975-1975),Praful S Mehta,0,0,,12,,29.27,
1344,0,0,2,0,0,66,41,22,N/A,19.00,Right Handed,N/A,0/34,Right Arm Off Break,26/06/1952,0,4.98,19,1,0,1(1987-1987),Mohammed A Meman,0,0,6.5,19,34,86.36,0
1345,0,10,16,0,2,33,4154,263,21.87,8.17,Right Handed,27.33,6/13,Right Arm Medium,11/03/1985,10,4.80,21*,42,34,87(2008-2015),Balapuwaduge Ajantha Winslow Mendis,19,0,692.2,188,3324,71.48,152
1346,1,0,156,12,22,24,20,1656,N/A,26.87,Right Handed,N/A,0/13,,02/02/1995,9,8.40,102,55,0,57(2016-),Balapuwaduge Kusal Gimhan Mendis,2,2,3.2,1424,28,85.99,0
1347,0,0,46,1,11,36,1337,710,40.50,20.13,Left Handed,47.75,3/15,Right Arm Leg Break,15/01/1983,1,5.09,72,40,1,54(2010-2015),Balapuwaduge Manukulasuriya Amith Jeevan Mendis,10,0,222.5,604,1134,85.07,28
1348,0,1122,115,7,9,66,2,2033,29 (47.54%),23.49,Right Handed,,22.00,,25/08/1952,4,,80,74,,79(1975-1989),Louis Rohan Duleep Mendis,9,0,14,1527,,75.11,61/11/46
1349,0,,0,0,0,50,2,2,,N/A,Right Handed,,,Right Arm Off Break,28/12/1968,0,,3*,1,,1(1995-1995),Manimeldura C Mendis,1,0,2,3,,150.00,
1350,0,0,0,0,0,30,120,4,43.67,0.50,Right Handed,40.00,3/49,Right Arm Fast Medium,24/12/1988,1,6.55,1,2,2,2(2016-),Joe M Mennie,0,0,20.0,1,131,25.00,3
1351,0,0,10,1,1,31,406,183,69.83,13.25,Right Handed,67.67,2/52,Right Arm Medium Fast,08/02/1988,2,6.19,53,8,2,11(2006-2012),Keegan O Meth,0,0,67.4,106,419,57.92,6
1352,0,0,1,0,0,46,126,5,40.00,N/A,Right Handed,42.00,2/69,Right Arm Medium Fast,20/06/1972,0,5.71,7*,1,1,3(1996-1998),Paras L Mhambrey,1,0,21.0,7,120,140.00,3
1353,5,,215,12,81,29,3,2782,,38.26,Left Handed,,,Right Arm Off Break,10/06/1989,8,,139,103,,116(2010-),David A Miller,29,1,56,2831,,101.76,
1354,0,0,12,0,0,66,1268,265,32.52,8.50,Right Handed,50.72,3/27,Right Arm Off Break,08/09/1952,3,3.85,46,18,19,25(1977-1984),Geoffrey Miller,2,0,207.0,136,813,51.32,25
1355,0,2,23,1,4,36,2125,359,36.89,20.29,Right Handed,47.22,4/43,Left Arm Orthodox,16/05/1982,4,4.69,51,27,16,50(2008-),Nikita O'Brien Miller,13,0,354.1,284,1660,79.11,45
1356,0,0,0,0,0,51,270,3,58.00,N/A,Right Handed,67.50,2/22,Right Arm Fast Medium,22/09/1967,0,5.16,0*,1,1,5(1990-1990),Jonathan P Millmow,1,0,45.0,0,232,N/A,4
1357,0,9,75,2,38,39,8230,1282,27.02,15.63,Right Handed,34.29,5/25,Right Arm Medium,15/03/1979,8,4.73,54,101,127,170(2001-2015),Kyle D Mills,34,0,1371.4,1047,6485,81.67,240
1358,0,0,11,0,4,26,1801,165,38.56,16.80,Right Handed,43.93,3/49,Right Arm Medium Fast,13/04/1992,2,5.27,36,17,7,40(2012-),Adam F Milne,7,0,300.1,168,1581,101.82,41
1359,0,0,26,2,0,53,546,909,39.31,18.88,Right Handed,42.00,2/39,Right Arm Off Break,25/09/1965,3,5.62,68*,26,3,27(1986-1999),Minhajul Abedin,2,0,91.0,453,511,49.83,13
1360,0,,50,3,15,49,1,789,,26.56,Left Handed,,,,06/01/1970,1,,68,20,,20(2006-2007),Dean A Minors,2,12,3,478,,60.58,
1361,1,0,78,3,23,29,417,1015,61.86,21.00,Right Handed,59.57,3/49,Right Arm Medium Fast,21/08/1989,4,6.23,112,40,0,40(2014-),Solomon Farai Mire,0,29,69.3,840,433,82.76,7
1362,0,1,22,1,16,30,2008,543,30.22,14.33,Right Handed,44.62,4/35,Right Arm Fast Medium,30/06/1988,3,4.06,52*,38,25,46(2009-),Mirwais Ashraf,11,0,334.4,387,1360,71.27,45
1363,0,0,343,42,82,44,24,6945,N/A,43.41,Right Handed,N/A,0/30,Right Arm Leg Break,28/05/1974,6,7.50,96*,149,0,162(2002-2015),Misbah-ul-Haq,31,0,4.0,5122,30,73.75,0
1364,0,4,4,0,0,36,1917,81,23.61,5.38,Right Handed,29.95,6/48,Right Arm Leg Break,24/11/1982,2,4.73,14,11,19,36(2003-),Amit Mishra,3,0,319.3,43,1511,53.09,64
1365,0,0,84,8,7,32,9,1535,12.00,34.18,Right Handed,9.00,1/6,,22/12/1986,4,8.00,72,40,0,42(2006-2013),Tanmay Mishra,7,0,1.3,1128,12,73.49,1
1366,0,0,2,0,4,29,180,55,67.67,17.00,Right Handed,60.00,2/32,Right Arm Medium,25/10/1989,0,6.77,24,3,1,5(2010-2011),Abhimanyu Mithun,0,0,30.0,51,203,92.73,3
1367,0,0,94,5,3,47,19,1906,N/A,23.60,Left Handed,N/A,0/0,Right Arm Off Break,13/10/1971,5,8.53,78*,56,1,63(1996-2006),Hitesh S Modi,9,0,3.1,1109,27,58.18,0
1368,0,0,1,0,0,44,989,34,41.58,7.00,Right Handed,52.05,2/28,Right Arm Fast,10/09/1974,1,4.79,7*,9,6,23(1995-2000),Mohammad Akram,7,0,164.5,14,790,41.18,19
1369,0,1,31,2,8,26,2401,430,31.58,19.56,Left Handed,40.02,4/28,Left Arm Fast Medium,13/04/1992,4,4.74,73*,27,28,49(2009-),Mohammad Amir,9,0,400.1,352,1895,81.86,60
1370,3,0,354,20,29,34,697,4948,36.72,22.23,Right Handed,38.72,3/26,Right Arm Leg Break,07/07/1984,14,5.69,109,169,4,177(2001-2013),Mohammad Ashraful,13,28,116.1,3468,661,70.09,18
1371,0,0,2,0,0,36,1941,100,33.13,3.78,Right Handed,42.20,3/28,Right Arm Fast Medium,20/12/1982,3,4.71,6,16,29,38(2005-2010),Mohammad Asif,7,0,323.3,34,1524,34.00,46
1372,0,,3,0,0,57,,73,,9.50,Right Handed,,,Right Arm Fast Medium,07/09/1961,0,,23,4,,4(1996-1996),Mohammad Aslam,0,0,,38,,52.05,
1373,0,0,10,1,5,21,12,161,N/A,23.33,Right Handed,N/A,0/10,,01/01/1998,0,5.00,59*,7,0,7(2018-),Mohammad Boota,1,0,2.0,140,10,86.96,0
1374,11,1,640,36,102,38,7469,8290,37.50,32.99,Right Handed,54.52,4/41,Right Arm Off Break,17/10/1980,18,4.13,140*,206,47,208(2003-),Mohammad Hafeez,15,120,1244.5,6302,5138,76.02,137
1375,0,1,11,0,4,42,672,136,42.08,30.80,Left Handed,51.69,4/33,Left Arm Orthodox,08/10/1976,0,4.88,31*,12,2,14(1997-1998),Mohammad Hussain,7,0,112.0,154,547,113.24,13
1376,0,,9,0,0,45,,80,,10.80,Right Handed,,,Right Arm Fast Medium,31/12/1973,1,,30,5,,5(2007-2008),Mohammad Iqbal,0,5,,54,,67.50,
1377,0,2,5,0,0,36,3109,149,30.71,4.00,Right Handed,37.46,4/30,Left Arm Medium Fast,06/06/1982,8,4.92,12,33,31,60(2010-),Mohammad Irfan,21,0,518.1,48,2549,32.21,83
1378,0,,11,1,0,55,1,130,,24.50,Right Handed,,,Right Arm Medium,07/03/1963,0,,51*,5,,5(1994-1996),Mohammad Ishaq,1,0,1,98,,75.38,
1379,0,0,0,0,0,34,450,17,45.56,0.33,Right Handed,50.00,3/42,Left Arm Orthodox,03/12/1984,2,5.47,1,3,4,11(2006-2010),Mohammad Kashif,0,0,75.0,1,410,5.88,9
1380,0,0,0,0,0,36,144,0,28.80,N/A,Left Handed,28.80,2/55,Left Arm Medium,11/12/1982,0,6.00,0*,1,0,3(2005-2005),Mohammad Khalil,1,0,24.0,0,144,N/A,5
1381,0,,31,4,9,29,2,509,,34.64,Right Handed,,,,13/02/1990,0,,63,13,,15(2014-),Mohammad Mithun Ali,2,1,5,381,,74.85,
1382,1,2,152,12,82,34,5118,2783,31.63,28.93,Right Handed,44.50,4/30,Right Arm Off Break,01/01/1985,5,4.26,116,96,35,108(2009-),Mohammad Nabi,11,0,853.0,2459,3637,88.36,115
